SENT_ID	MDD	NDD	MAXIMUM_TREE_DEPTH	#_OF_TOKENS	#_OF_CLAUSES	#_OF_T-UNITS	CLAUSES_PER_T-UNIT
Gos252.s365	1.8	0.9100794718748765	3	6	2	1	2.0
Gos220.s101	n/a	n/a	1	1	1	1	1.0
Gos227.s67	1.0	0.0	2	2	1	1	1.0
Gos265.s57	1.8571428571428572	1.1586348223384833	3	8	1	1	1.0
Gos022.s128	1.9411764705882353	1.558031410834894	7	18	4	3	1.3333333333333333
Artur-J-Gvecg-P500001.s714_iriss.12	1.5	0.49041462650586304	2	3	1	1	1.0
Artur-J-Gvecg-P500026.s325_iriss.207	1.0	0.0	2	2	1	1	1.0
Gos240.s95	n/a	n/a	1	1	1	1	1.0
Artur-N-G6116-P611601.s111-s113_iriss.1784	2.5714285714285716	1.2709467905808054	6	22	4	3	1.3333333333333333
Gos218.s564	2.0	0.1438410362258906	3	4	2	2	1.0
Gos252.s350	1.0	0.6931471805599453	2	3	1	1	1.0
Gos138.s26	1.5	0.8369882167858357	3	5	1	1	1.0
Artur-J-Gvecg-P500016.s50_iriss.117	1.3333333333333333	0.2616240718822739	3	4	1	1	1.0
Artur-J-Gvecg-P500054.s47_iriss.436	2.0	0.5493061443340547	2	4	1	1	1.0
Artur-J-Gvecg-P500048.s20-s21_iriss.357	3.3333333333333335	0.7905192189562011	6	19	2	2	1.0
Gos159.s585	1.3333333333333333	0.6081976621622466	2	4	1	1	1.0
Artur-J-Gvecg-P500051.s7-s11_iriss.385	4.604651162790698	1.5048256893428311	7	44	6	3	2.0
Artur-N-G5020-P600012.s66-s67_iriss.960	1.8	0.7662384356489861	3	6	1	1	1.0
Gos010.s437	2.857142857142857	0.6162801305889243	5	15	2	2	1.0
Gos126.s7	1.8333333333333333	0.2897439310437119	4	7	2	1	2.0
Gos131.s146	2.25	0.778096698957644	4	13	2	2	1.0
Gos224.s115	n/a	n/a	1	1	1	1	1.0
Gos029.s118	2.5714285714285716	0.5777996100208601	3	8	2	1	2.0
Artur-N-G6001-P600102.s78-s81_iriss.1424	2.9565217391304346	1.1768807992775632	6	24	3	2	1.5
Gos137.s595	2.5	0.8754687373538999	3	7	1	1	1.0
Gos268.s241	n/a	n/a	1	1	1	1	1.0
Gos245.s567	1.3333333333333333	0.8109302162163288	2	4	1	1	1.0
Gos258.s76	2.5833333333333335	1.1892525048108817	4	13	2	2	1.0
Artur-P-G7065-P701064.s52-s60_iriss.1908	2.9655172413793105	0.5965964487262031	9	30	1	1	1.0
Gos246.s347	2.2857142857142856	0.9509954575602391	2	8	1	1	1.0
Gos182.s221	1.0	0.34657359027997275	2	2	1	1	1.0
Artur-J-Gvecg-P580023.s5-s6_iriss.626	2.6666666666666665	1.2345791464099305	4	13	2	1	2.0
Artur-J-Gvecg-P580041.s7_iriss.688	1.5	0.49041462650586304	2	3	1	1	1.0
Artur-P-G7165-P700926.s38-s41_iriss.1949	3.9047619047619047	0.7093705536549363	7	22	2	2	1.0
Gos287.s43	1.8	0.7662384356489861	3	6	1	1	1.0
Artur-J-Gvecg-P500054.s83-s86_iriss.450	3.2	0.3347153269713146	5	21	3	2	1.5
Gos014.s625	2.0	0.9729550745276567	3	8	3	2	1.5
Gos254.s586	1.8333333333333333	0.8390500753777668	3	7	2	2	1.0
Gos112.s10	2.3	1.4169957122300285	4	11	1	1	1.0
Gos162.s498	1.8	0.7662384356489861	3	6	2	1	2.0
Gos254.s636	1.0	0.0	2	2	1	1	1.0
Gos138.s45	1.3333333333333333	0.6081976621622466	2	4	1	1	1.0
Gos281.s279	1.3333333333333333	0.8109302162163288	2	4	1	1	1.0
Gos256.s89	1.0	0.0	2	2	1	1	1.0
Artur-J-Gvecg-P500054.s87_iriss.452	1.6666666666666667	0.038480520568064065	3	4	1	1	1.0
Artur-J-Gvecg-P580003.s41_iriss.563	1.6666666666666667	1.078201291407982	3	7	1	1	1.0
Gos217.s106	1.75	0.8266785731844679	2	5	1	1	1.0
Gos186.s133	2.5625	1.2500299728724142	5	17	3	2	1.5
Gos179.s178	1.0	0.0	2	2	1	1	1.0
Artur-J-Gvecg-P580023.s76-s78_iriss.657	2.3529411764705883	0.5609405619703879	6	18	4	2	2.0
Gos159.s589	2.111111111111111	0.9007040311719434	4	10	2	1	2.0
Gos139.s178	4.027027027027027	0.9617367073549322	6	38	7	5	1.4
Gos167.s136	1.0	0.0	2	2	1	1	1.0
Gos164.s487	2.2	0.9121413304668073	3	6	1	1	1.0
Gos182.s190	2.4	0.8251299534771779	3	6	1	1	1.0
Gos233.s353	1.0	0.0	2	2	1	1	1.0
Gos246.s349	3.5	0.35688323388134063	2	7	1	1	1.0
Gos009.s234	2.857142857142857	0.9628537208688969	4	15	2	1	2.0
Artur-J-Gvecg-P500016.s30-s32_iriss.111	2.642857142857143	1.3873888526185816	5	15	1	1	1.0
Gos245.s580	3.3333333333333335	0.587786664902119	4	13	3	3	1.0
Gos236.s363	1.3333333333333333	0.6081976621622466	3	4	1	1	1.0
Gos202.s69	n/a	n/a	1	1	1	1	1.0
Gos242.s46	1.0	0.0	2	2	1	1	1.0
Gos217.s99	1.25	0.8165772195257083	3	5	1	1	1.0
Gos219.s84	2.0	0.1438410362258906	2	4	1	1	1.0
Artur-N-G6001-P600102.s54-s58_iriss.1418	3.4358974358974357	1.4022216254606084	6	40	5	3	1.6666666666666667
Gos184.s156	2.7777777777777777	1.1166818119760462	3	10	1	1	1.0
Gos233.s368	n/a	n/a	1	1	1	1	1.0
Artur-J-Gvecg-P500037.s67_iriss.283	2.888888888888889	1.18903287447987	4	10	1	1	1.0
Gos220.s97	3.0	1.3897545825421775	7	30	4	3	1.3333333333333333
Gos055.s414	n/a	n/a	1	1	1	1	1.0
Artur-J-Gvecg-P580003.s104-s105_iriss.580	2.0	0.5493061443340547	2	4	1	1	1.0
Gos224.s144	2.75	1.4592202996261723	5	21	3	2	1.5
Gos069.s16	2.4375	1.4682765117576821	5	17	2	1	2.0
Gos184.s158	n/a	n/a	1	1	1	1	1.0
Gos260.s235	1.75	0.8266785731844679	2	5	1	1	1.0
Gos050.s152	3.0	0.7201807911950832	6	20	3	1	3.0
Gos058.s317	1.0	0.34657359027997275	2	2	1	1	1.0
Gos144.s306	2.4	1.3744360978112327	4	16	5	2	2.5
Artur-N-G6112-P611202.s47-s48_iriss.1720	2.72	1.6485268029661124	7	26	2	2	1.0
Artur-N-G5054-P600052.s3-s6_iriss.1279	2.46875	1.175729592012541	7	33	4	4	1.0
Gos166.s152	2.4545454545454546	1.3996183318613364	4	12	2	1	2.0
Gos057.s250	1.5	0.05889151782819164	3	3	1	1	1.0
Gos280.s67	n/a	n/a	1	1	1	1	1.0
Gos048.s119	2.8333333333333335	1.0057184062828892	4	13	1	1	1.0
Artur-N-G5014-P600007.s39-s41_iriss.898	3.142857142857143	1.605496800969361	6	36	6	5	1.2
Artur-P-G7002-P700444.s102_iriss.1856	1.7142857142857142	1.3298383084089973	3	8	1	1	1.0
Gos159.s574	2.764705882352941	0.39967241437426554	5	18	4	2	2.0
Gos200.s95	3.423076923076923	1.4382292081400012	6	27	3	1	3.0
Gos225.s357	1.5	0.6342556627317537	3	5	1	1	1.0
Artur-J-Gvecg-P500026.s188_iriss.178	1.0	0.6931471805599453	2	3	1	1	1.0
Gos220.s86	2.857142857142857	0.8960880245566356	4	8	2	1	2.0
Gos222.s283	1.875	0.7576857016975165	4	9	1	1	1.0
Artur-N-G5054-P600052.s21_iriss.1296	1.5	0.49041462650586304	2	3	1	1	1.0
Gos178.s182	1.0	0.34657359027997275	2	2	1	1	1.0
Gos219.s97	2.5833333333333335	0.6399463604768267	5	13	3	2	1.5
Artur-J-Gvecg-P500001.s790-s791_iriss.29	2.7142857142857144	0.6675734249764748	4	15	3	2	1.5
Gos242.s41	n/a	n/a	1	1	1	1	1.0
Gos262.s158	n/a	n/a	1	1	1	1	1.0
Gos141.s348	1.5	0.05889151782819164	2	3	1	1	1.0
Gos198.s234	1.5	0.8369882167858357	5	7	1	1	1.0
Gos268.s253	2.2	0.8209805520698301	2	6	1	1	1.0
Gos164.s535	n/a	n/a	1	1	1	1	1.0
Gos273.s81	1.3333333333333333	0.6081976621622466	3	4	1	1	1.0
Gos256.s70	n/a	n/a	1	1	1	1	1.0
Gos136.s399	3.0	0.2876820724517809	4	17	5	5	1.0
Gos190.s91	1.3333333333333333	0.6081976621622466	3	4	1	1	1.0
Artur-N-G5019-P600012.s8_iriss.911	2.3333333333333335	0.9444616088408514	3	10	1	1	1.0
Gos263.s271	n/a	n/a	1	1	1	1	1.0
Gos280.s85	3.0	0.6019864021629681	2	6	1	1	1.0
Gos167.s151	2.0	0.8291140383017661	3	8	1	1	1.0
Gos227.s69	2.0	0.5493061443340547	2	4	1	1	1.0
Artur-J-Gvecg-P500051.s32-s37_iriss.393	1.7272727272727273	1.4571228862481655	5	12	2	2	1.0
Artur-N-G5082-P600080.s9_iriss.1341	n/a	n/a	1	1	1	1	1.0
Gos190.s120	2.0	0.5493061443340547	4	7	2	1	2.0
Artur-J-Gvecg-P580009.s86_iriss.622	4.222222222222222	1.358849397109021	6	19	4	1	4.0
Artur-P-G7065-P701064.s170-s175_iriss.1930	2.4	1.7210096880912054	5	21	2	1	2.0
Artur-N-G6112-P611202.s86_iriss.1735	2.0	0.8958797346140274	3	9	2	1	2.0
Gos220.s98	1.75	1.02941112723855	3	9	2	2	1.0
Artur-N-G5053-P600052.s19_iriss.1239	2.1538461538461537	1.064525670351156	7	14	3	2	1.5
Artur-P-G7165-P700926.s112_iriss.1963	2.2857142857142856	1.1859972721831067	5	8	2	1	2.0
Gos246.s344	1.8	0.9100794718748765	3	6	1	1	1.0
Gos140.s15	2.761904761904762	1.4022203806527427	5	22	4	3	1.3333333333333333
Artur-N-G5054-P600052.s23_iriss.1299	2.0	0.6931471805599453	4	9	2	2	1.0
Gos176.s795	2.75	0.5774260034954928	4	13	1	1	1.0
Artur-J-Gvecg-P500048.s7-s12_iriss.353	5.604651162790698	1.2556155287177984	6	44	3	2	1.5
Artur-J-Gvecg-P500016.s68-s72_iriss.128	3.6041666666666665	1.8959632467580576	8	49	5	4	1.25
Gos264.s97	2.0	0.8958797346140274	3	7	2	1	2.0
Gos233.s442	1.0	0.34657359027997275	2	2	1	1	1.0
Gos264.s120	2.5714285714285716	0.9243732003008327	2	8	1	1	1.0
Artur-J-Gvecg-P580047.s63_iriss.786	2.5625	1.1384581972153094	5	17	3	1	3.0
Gos250.s475	2.5833333333333335	1.0980917264139043	3	13	3	1	3.0
Gos157.s163	2.272727272727273	0.7245406746093277	4	12	2	1	2.0
Gos246.s358	2.72	1.3019532126861397	6	26	4	2	2.0
Gos255.s248	n/a	n/a	1	1	1	1	1.0
Artur-J-Gvecg-P580051.s269-s270_iriss.810	1.6666666666666667	1.7390792113991418	7	16	2	1	2.0
Gos280.s59	n/a	n/a	1	1	1	1	1.0
Artur-N-G5014-P600007.s27_iriss.887	n/a	n/a	1	1	1	1	1.0
Gos190.s152	1.0	0.8958797346140274	3	4	1	1	1.0
Artur-J-Gvecg-P580047.s53_iriss.780	2.769230769230769	1.415197644233218	4	14	1	1	1.0
Gos060.s616	n/a	n/a	1	1	1	1	1.0
Gos164.s511	1.0	0.34657359027997275	2	2	1	1	1.0
Artur-J-Gvecg-P500028.s152-s155_iriss.226	2.533333333333333	1.7440178067345586	5	16	2	2	1.0
Artur-N-G5025-P600022.s138-s142_iriss.1055	2.7857142857142856	0.9881715288531869	5	15	4	2	2.0
Gos014.s619	2.7058823529411766	0.970484763929284	6	18	2	1	2.0
Gos121.s24	2.4583333333333335	1.2388494459502537	7	25	5	1	5.0
Gos122.s41	3.0	0.8047189562170503	5	16	3	2	1.5
Artur-N-G6047-P604702.s35-s37_iriss.1555	2.625	1.9190796018532992	8	33	5	2	2.5
Gos011.s235	2.0	1.0551066001732947	5	12	2	2	1.0
Artur-N-G5013-P600007.s15_iriss.834	1.0	0.0	2	2	1	1	1.0
Gos074.s292	1.8	1.0216512475319814	3	6	1	1	1.0
Artur-N-G5097-P600096.s40-s45_iriss.1378	3.433333333333333	1.362946818877625	6	31	4	2	2.0
Gos005.s3	2.111111111111111	0.3513978868378886	5	10	3	1	3.0
Artur-J-Gvecg-P580023.s48_iriss.642	2.2	0.9121413304668073	3	6	1	1	1.0
Gos164.s518	n/a	n/a	1	1	1	1	1.0
Gos052.s262	n/a	n/a	1	1	1	1	1.0
Artur-N-G6060-P606001.s61-s62_iriss.1605	2.259259259259259	1.805836509360839	10	28	5	2	2.5
Artur-J-Gvecg-P580003.s27-s40_iriss.562	3.5454545454545454	1.8021160722095935	9	78	9	8	1.125
Gos232.s91	2.6470588235294117	0.7897311165939771	4	18	3	3	1.0
Gos201.s21	1.5	0.05889151782819164	2	3	1	1	1.0
Artur-J-Gvecg-P500016.s55_iriss.120	2.9285714285714284	0.9381611082785255	4	15	2	2	1.0
Gos145.s231	1.0	0.34657359027997275	2	2	1	1	1.0
Gos136.s390	3.1666666666666665	0.08977381495561468	4	13	3	3	1.0
Gos137.s575	2.0	0.5493061443340547	2	4	1	1	1.0
Gos003.s204	2.066666666666667	1.1773942415022236	6	16	3	2	1.5
Gos178.s180	3.0714285714285716	0.7466920230633802	4	15	3	3	1.0
Artur-N-G6112-P611202.s82-s84_iriss.1733	2.3125	1.520920245243104	5	17	3	1	3.0
Gos280.s91	3.0	0.29389333245105953	2	6	1	1	1.0
Gos262.s151	n/a	n/a	1	1	1	1	1.0
Artur-N-G5044-P600044.s43-s44_iriss.1222	1.3333333333333333	0.6081976621622466	2	4	1	1	1.0
Artur-N-G6083-P608301.s102_iriss.1649	2.2	0.9121413304668073	3	6	1	1	1.0
Gos140.s17	2.9166666666666665	1.5583062743124774	4	25	4	2	2.0
Gos280.s80	2.5	0.9281489951828131	3	9	1	1	1.0
Gos280.s81	2.761904761904762	1.0556467903727702	5	22	1	1	1.0
Gos196.s123	1.75	0.8266785731844679	2	5	1	1	1.0
Gos254.s669	2.4545454545454546	0.6475796334731995	5	12	3	2	1.5
Artur-J-Gvecg-P500063.s152-s158_iriss.478	3.220779220779221	1.9752344611432004	13	78	8	6	1.3333333333333333
Artur-J-Gvecg-P500042.s83-s87_iriss.309	3.2857142857142856	1.1028996724614497	4	15	1	1	1.0
Artur-P-G7165-P700926.s111_iriss.1962	n/a	n/a	1	1	1	1	1.0
Artur-J-Gvecg-P500002.s46-s49_iriss.59	3.7857142857142856	0.8841738154847936	5	29	4	3	1.3333333333333333
Artur-N-G5054-P600052.s34_iriss.1307	3.7142857142857144	0.7004894564014058	3	8	1	1	1.0
Artur-J-Gvecg-P580002.s7-s9_iriss.518	1.7857142857142858	1.4328573501146324	5	15	1	1	1.0
Gos185.s171	n/a	n/a	1	1	1	1	1.0
Gos138.s116	3.0	0.6019864021629681	2	6	1	1	1.0
Gos123.s88	2.441860465116279	1.334413413662793	10	44	5	2	2.5
Gos159.s578	1.0	0.6931471805599453	2	3	1	1	1.0
Gos185.s158	3.0	0.9808292530117262	3	9	1	1	1.0
Gos233.s392	1.7142857142857142	1.127105754354915	4	8	2	1	2.0
Gos011.s226	n/a	n/a	1	1	1	1	1.0
Gos059.s111	2.6666666666666665	0.2616240718822739	3	7	2	1	2.0
Artur-J-Gvecg-P580051.s185-s187_iriss.792	2.3333333333333335	1.1471941628949336	5	19	2	1	2.0
Artur-N-G5053-P600052.s56_iriss.1270	1.75	0.8266785731844679	2	5	1	1	1.0
Gos282.s255	1.0	0.34657359027997275	2	2	1	1	1.0
Gos264.s81	2.5	0.9281489951828131	3	9	1	1	1.0
Gos116.s83	n/a	n/a	1	1	1	1	1.0
Gos050.s144	3.125	1.254311588202658	7	25	4	2	2.0
Gos143.s116	1.6	0.3347153269713146	3	6	1	1	1.0
Gos254.s637	n/a	n/a	1	1	1	1	1.0
Artur-N-G5026-P600021.s28_iriss.1071	1.6666666666666667	1.078201291407982	3	7	1	1	1.0
Artur-J-Gvecg-P500002.s74-s75_iriss.67	1.5	1.2951335827229133	3	7	1	1	1.0
Artur-J-Gvecg-P500026.s317-s318_iriss.204	3.1538461538461537	0.13385196948799735	6	14	2	2	1.0
Artur-J-Gvecg-P500026.s288-s290_iriss.197	2.375	1.3260158798503363	5	17	3	2	1.5
Artur-J-Gvecg-P500064.s449-s450_iriss.507	2.4	1.1717035437571504	7	21	4	1	4.0
Gos264.s68	3.72972972972973	1.52884395464905	6	38	7	6	1.1666666666666667
Artur-N-G5025-P600022.s1_iriss.1034	1.5	0.49041462650586304	2	3	1	1	1.0
Gos164.s523	1.0	0.0	2	2	1	1	1.0
Gos185.s175	2.888888888888889	1.1363526166509568	3	10	1	1	1.0
Gos277.s56	1.0	0.0	2	2	1	1	1.0
Gos011.s232	2.4	0.6223973994230957	4	11	3	3	1.0
Artur-P-G7065-P701064.s144-s148_iriss.1924	4.636363636363637	1.5793379747177776	6	23	3	1	3.0
Gos138.s57	1.0	0.0	2	2	1	1	1.0
Artur-J-Gvecg-P580003.s106-s113_iriss.581	4.126984126984127	1.203326602905826	6	64	10	9	1.1111111111111112
Gos003.s207	2.757575757575758	1.83251412435098	8	34	3	2	1.5
Gos268.s324	2.7142857142857144	0.9473813189441861	3	8	1	1	1.0
Artur-N-G5025-P600021.s25-s27_iriss.1006	1.3333333333333333	0.6081976621622466	3	4	1	1	1.0
Gos168.s198	1.8571428571428572	1.0470630466813786	3	8	1	1	1.0
Gos124.s35	2.65	1.21645367733881	5	21	4	2	2.0
Gos229.s342	1.75	0.8266785731844679	2	5	1	1	1.0
Gos050.s143	3.4444444444444446	0.9015704323591006	3	10	1	1	1.0
Gos228.s71	3.5128205128205128	1.1246676877003996	7	40	5	4	1.25
Artur-J-Gvecg-P500016.s63-s64_iriss.126	5.222222222222222	1.2774700873590936	5	28	2	2	1.0
Gos178.s184	2.7142857142857144	1.36072060553642	4	15	1	1	1.0
Gos173.s17	2.6666666666666665	0.464356625936356	4	10	2	1	2.0
Gos014.s620	2.0	1.2628643221541278	4	11	2	2	1.0
Gos254.s583	2.0	0.1438410362258906	3	4	2	1	2.0
Gos200.s121	1.3333333333333333	0.6081976621622466	2	4	1	1	1.0
Gos227.s76	1.5	0.05889151782819164	2	3	1	1	1.0
Gos194.s571	3.1666666666666665	0.256799775324358	4	7	1	1	1.0
Gos268.s290	n/a	n/a	1	1	1	1	1.0
Gos032.s72	3.048780487804878	1.940991999153346	9	42	4	1	4.0
Artur-N-G5026-P600021.s58-s59_iriss.1090	1.0	0.34657359027997275	2	2	1	1	1.0
Artur-J-Gvecg-P580047.s14-s19_iriss.757	3.675	1.694179140889191	5	41	2	2	1.0
Gos229.s323	1.0	0.0	2	2	1	1	1.0
Artur-P-G7065-P701064.s42-s44_iriss.1906	2.0	1.0074515102711326	4	11	2	1	2.0
Artur-J-Gvecg-P500021.s13-s17_iriss.149	3.245614035087719	1.7401008112875278	8	58	7	3	2.3333333333333335
Gos062.s438	n/a	n/a	1	1	1	1	1.0
Gos277.s67	1.8	0.7662384356489861	3	6	2	1	2.0
Artur-N-G5014-P600007.s47-s48_iriss.901	3.5714285714285716	0.9424427236087692	4	22	3	3	1.0
Gos229.s368	2.142857142857143	1.2505357933206778	4	8	1	1	1.0
Gos061.s413	n/a	n/a	1	1	1	1	1.0
Gos183.s405	2.25	0.22879055462358922	4	9	2	2	1.0
Gos173.s51	1.0	0.34657359027997275	2	2	1	1	1.0
Gos163.s234	1.3333333333333333	0.6081976621622466	3	4	1	1	1.0
Artur-J-Gvecg-P500014.s233-s236_iriss.92	3.3043478260869565	1.1772269398244437	5	24	2	2	1.0
Gos191.s431	n/a	n/a	1	1	1	1	1.0
Gos045.s304	4.086956521739131	0.7092526859577754	6	24	2	1	2.0
Gos179.s158	1.4	1.017552863929892	3	6	1	1	1.0
Gos220.s84	1.5	0.8369882167858357	3	5	1	1	1.0
Gos194.s593	1.3333333333333333	0.8109302162163288	2	4	1	1	1.0
Gos218.s566	n/a	n/a	1	1	1	1	1.0
Gos272.s62	n/a	n/a	1	1	1	1	1.0
Gos006.s126	3.2051282051282053	1.3601759124521138	9	40	5	1	5.0
Artur-J-Gvecg-P500014.s272-s274_iriss.102	2.625	0.7677870553562762	3	9	1	1	1.0
Gos114.s43	2.6363636363636362	1.3808396257081046	5	23	3	1	3.0
Gos152.s137	2.8181818181818183	1.2025764755523276	4	12	2	1	2.0
Gos228.s91	n/a	n/a	1	1	1	1	1.0
Gos198.s233	1.0	0.34657359027997275	2	2	1	1	1.0
Artur-J-Gvecg-P500028.s149_iriss.224	2.875	0.33024168687057687	4	9	2	1	2.0
Gos132.s133	2.0	1.4451858789480823	4	13	2	1	2.0
Gos159.s626	n/a	n/a	1	1	1	1	1.0
Gos219.s94	1.0	0.6931471805599453	2	3	1	1	1.0
Gos074.s282	2.2857142857142856	0.8394236819031342	3	8	1	1	1.0
Artur-J-Gvecg-P500028.s104_iriss.212	1.5	0.6342556627317537	3	5	1	1	1.0
Artur-J-Gvecg-P580002.s20-s24_iriss.523	3.533333333333333	1.3342367129951935	5	31	3	3	1.0
Artur-N-G6047-P604702.s70_iriss.1566	2.6153846153846154	1.2169432461901712	4	14	2	1	2.0
Gos136.s383	2.5	0.7127575371365859	8	27	8	4	2.0
Artur-N-G5043-P600044.s33_iriss.1179	1.0	0.0	2	2	1	1	1.0
Artur-J-Gvecg-P500026.s181-s187_iriss.177	2.793103448275862	1.8554422267064574	8	30	3	1	3.0
Artur-P-G7002-P700444.s74-s78_iriss.1849	2.586206896551724	1.538174587660451	7	30	2	2	1.0
Gos146.s151	3.6153846153846154	1.1962240708814318	4	14	1	1	1.0
Gos268.s247	n/a	n/a	1	1	1	1	1.0
Artur-J-Gvecg-P500001.s689-s697_iriss.4	3.263888888888889	2.639061579373161	8	73	9	2	4.5
Gos176.s787	4.0	0.5493061443340547	4	25	3	2	1.5
Gos220.s96	3.2903225806451615	1.4989630679711048	4	32	6	4	1.5
Gos246.s393	1.75	0.8266785731844679	2	5	1	1	1.0
Gos224.s161	2.375	1.2144441041932315	4	9	1	1	1.0
Gos262.s127	1.8	0.9100794718748765	3	6	1	1	1.0
Gos235.s248	2.8	1.017552863929892	7	31	6	6	1.0
Gos074.s291	1.5	0.8369882167858357	2	5	1	1	1.0
Gos167.s161	2.125	0.6325225587435105	3	9	1	1	1.0
Gos181.s414	1.0	0.0	2	2	1	1	1.0
Gos257.s136	2.40625	1.7506781669599334	8	33	6	3	2.0
Gos160.s166	2.0	0.8958797346140274	3	7	1	1	1.0
Artur-N-G6100-P610002.s49_iriss.1672	1.5	1.1835618070658083	3	7	1	1	1.0
Gos135.s632	2.5625	0.44531101665536404	5	17	3	3	1.0
Gos249.s187	3.107142857142857	1.3371176028252725	6	29	3	1	3.0
Gos267.s14	n/a	n/a	1	1	1	1	1.0
Gos248.s187	1.0	0.6931471805599453	2	3	1	1	1.0
Gos182.s177	n/a	n/a	1	1	1	1	1.0
Gos136.s403	3.2222222222222223	1.0271533246859645	4	10	1	1	1.0
Gos135.s656	1.8333333333333333	0.8390500753777668	3	7	1	1	1.0
Gos019.s5	n/a	n/a	1	1	1	1	1.0
Gos167.s153	2.8	0.4682467195958374	4	11	3	1	3.0
Artur-N-G6031-P603102.s83-s84_iriss.1495	2.272727272727273	1.8231529632774373	6	23	5	3	1.6666666666666667
Gos181.s421	1.875	1.1042592919774892	4	9	2	2	1.0
Gos050.s150	3.066666666666667	0.23343390516422002	4	16	2	2	1.0
Gos138.s76	3.9583333333333335	0.5597774442013502	6	25	3	2	1.5
Gos171.s258	n/a	n/a	1	1	1	1	1.0
Gos164.s520	1.0	0.0	2	2	1	1	1.0
Artur-N-G5043-P600044.s16-s18_iriss.1168	2.4444444444444446	1.1006741472600405	3	10	1	1	1.0
Gos186.s141	3.517857142857143	1.4479709879246807	8	57	8	3	2.6666666666666665
Gos268.s206	n/a	n/a	1	1	1	1	1.0
Gos256.s69	n/a	n/a	1	1	1	1	1.0
Gos190.s111	n/a	n/a	1	1	1	1	1.0
Artur-J-Gvecg-P500051.s63-s67_iriss.401	2.35	1.448169764837978	7	21	2	1	2.0
Gos011.s217	3.1379310344827585	0.8866578287428338	7	30	3	2	1.5
Gos102.s6	3.1153846153846154	1.7751703310905527	7	27	5	2	2.5
Gos010.s439	1.5	0.8369882167858357	3	5	1	1	1.0
Artur-J-Gvecg-P500014.s270_iriss.100	2.1904761904761907	1.711097334623696	6	22	2	1	2.0
Artur-J-Gvecg-P500028.s165-s172_iriss.229	4.548387096774194	1.4846955950803196	6	32	3	2	1.5
Gos150.s122	1.5	0.49041462650586304	2	3	1	1	1.0
Artur-N-G5053-P600052.s42_iriss.1256	n/a	n/a	1	1	1	1	1.0
Gos220.s106	2.2	1.055982366692698	3	11	2	2	1.0
Artur-J-Gvecg-P500054.s6_iriss.424	2.7222222222222223	1.54234962740173	4	19	4	1	4.0
Gos224.s81	n/a	n/a	1	1	1	1	1.0
Gos233.s436	1.0	0.0	2	2	2	2	1.0
Gos190.s155	2.0	0.5493061443340547	2	4	1	1	1.0
Gos157.s149	2.6666666666666665	1.3461509220670356	3	16	1	1	1.0
Gos224.s89	1.6666666666666667	0.7316277011280093	3	4	1	1	1.0
Artur-J-Gvecg-P580009.s35-s38_iriss.603	2.5476190476190474	1.4829817372972012	11	43	6	3	2.0
Gos206.s133	2.3125	0.5479651707154474	6	17	3	2	1.5
Gos143.s122	2.0	0.8047189562170503	3	5	1	1	1.0
Artur-P-G7002-P700444.s55-s56_iriss.1842	1.8571428571428572	1.2497956007354607	3	8	1	1	1.0
Artur-J-Gvecg-P580002.s59-s60_iriss.543	2.9583333333333335	1.4002806030946304	6	25	2	1	2.0
Gos191.s434	n/a	n/a	1	1	1	1	1.0
Gos229.s348	3.3333333333333335	0.9343602551820915	3	10	1	1	1.0
Gos254.s682	1.0	0.34657359027997275	2	2	1	1	1.0
Gos106.s1	2.3	1.9074103387358918	9	31	3	1	3.0
Artur-J-Gvecg-P500051.s47-s51_iriss.398	2.857142857142857	1.0217452386970887	6	22	4	3	1.3333333333333333
Gos221.s117	2.8333333333333335	1.0968791846798664	3	13	1	1	1.0
Artur-J-Gvecg-P580009.s27-s28_iriss.598	4.043478260869565	1.69290304960218	6	24	1	1	1.0
Artur-J-Gvecg-P500037.s111-s116_iriss.296	2.9285714285714284	1.0497328839356304	5	15	2	1	2.0
Gos224.s131	1.5714285714285714	1.214117131344545	3	8	2	1	2.0
Gos224.s94	1.625	1.1035190993922719	4	9	2	1	2.0
Artur-N-G5035-P600034.s7_iriss.1102	n/a	n/a	1	1	1	1	1.0
Gos262.s150	1.0	0.0	2	2	1	1	1.0
Gos121.s21	2.1666666666666665	0.1226898463805457	4	7	2	1	2.0
Gos192.s76	2.7	0.7073469178207942	4	11	2	1	2.0
Artur-N-G5019-P600012.s17_iriss.920	2.357142857142857	1.155225613516353	5	15	3	2	1.5
Gos181.s476	3.0	1.3465622754427673	4	20	2	2	1.0
Artur-N-G6043-P604301.s90_iriss.1539	1.0	0.34657359027997275	2	2	1	1	1.0
Gos178.s183	1.3333333333333333	0.6081976621622466	3	4	1	1	1.0
Gos087.s2	2.0	1.1256458993032474	6	20	3	1	3.0
Artur-J-Gvecg-P580023.s57-s58_iriss.646	2.8125	0.9015267379234069	4	17	3	3	1.0
Artur-J-Gvecg-P580041.s46-s50_iriss.715	3.9411764705882355	1.2875807215873583	8	35	4	3	1.3333333333333333
Gos255.s247	4.102564102564102	2.0296065663947433	7	40	5	2	2.5
Artur-N-G6012-P601201.s17-s20_iriss.1456	3.090909090909091	0.966362119195422	5	23	4	2	2.0
Gos260.s234	1.6666666666666667	0.7316277011280093	3	7	3	3	1.0
Gos243.s89	2.588235294117647	1.3615101167800903	5	18	3	2	1.5
