SENT_ID	MDD	NDD	MAXIMUM_TREE_DEPTH	#_OF_TOKENS	#_OF_CLAUSES	#_OF_T-UNITS	CLAUSES_PER_T-UNIT
ssj107.679.2575	1.9583333333333333	1.6100803243718051	11	26	2	1	2.0
ssj132.840.3219	3.088235294117647	2.107799926349939	10	37	2	1	2.0
ssj191.1249.4537	2.5625	1.3411907512693915	5	20	3	2	1.5
ssj82.538.2047	3.1379310344827585	2.0379503752398564	6	36	3	1	3.0
ssj302.1840.6502	2.0	1.3195286648076292	5	17	3	3	1.0
ssj237.1564.5668	1.9166666666666667	0.9384393490328232	6	16	3	1	3.0
ssj441.2417.8491	2.676470588235294	1.9299738269044149	6	40	1	1	1.0
ssj350.2043.7223	2.6818181818181817	1.5987470069716723	6	23	3	2	1.5
ssj413.2293.8088	2.111111111111111	0.6979714771178611	7	21	2	1	2.0
ssj42.255.1015	2.9767441860465116	1.5944888658377767	10	51	8	3	2.6666666666666665
ssj609.3151.11207	3.1666666666666665	0.08977381495561468	4	16	3	2	1.5
ssj607.3129.11120	3.6153846153846154	1.0369972053221643	6	34	3	1	3.0
ssj223.1464.5316	2.3529411764705883	1.2540877425303332	5	24	2	2	1.0
1586.sl.132411	2.4761904761904763	0.615539938003707	5	25	4	3	1.3333333333333333
555.sl.131372	2.0	1.0986122886681098	4	11	1	1	1.0
1546.sl.132371	2.611111111111111	1.1785572156941337	6	20	2	2	1.0
ssj116.724.2713	2.2	0.3628351861327527	5	14	3	1	3.0
ssj485.2607.9279	2.4285714285714284	0.7787990600866994	3	10	2	1	2.0
ssj611.3166.11256	2.2083333333333335	1.8365096028097145	8	27	3	1	3.0
ssj604.3105.11015	2.6818181818181817	0.5590262361317544	6	26	4	2	2.0
ssj61.384.1527	1.6666666666666667	1.1370928092361738	5	12	2	1	2.0
ssj332.1974.7012	2.1176470588235294	1.6392561521558706	5	20	2	1	2.0
ssj446.2437.8559	2.5	0.02041099726012762	4	11	1	1	1.0
ssj6.34.138	2.0	0.1438410362258906	3	5	1	1	1.0
ssj230.1536.5558	1.625	1.2473601356181625	5	10	1	1	1.0
ssj399.2241.7916	2.736842105263158	1.1585619307281787	5	23	3	2	1.5
ssj526.2767.9852	1.75	1.02941112723855	3	7	1	1	1.0
ssj459.2519.8935	2.870967741935484	2.04863879811547	7	35	3	3	1.0
ssj325.1948.6924	2.125	1.1818287030775654	5	19	3	2	1.5
ssj230.1533.5553	2.357142857142857	0.4620784329564077	5	16	2	2	1.0
1913.sl.132739	2.25	1.5301353973457812	4	16	1	1	1.0
ssj474.2567.9145	3.7083333333333335	0.27844437578977843	6	30	3	1	3.0
ssj20.90.369	1.9285714285714286	1.5586288630325862	6	17	3	1	3.0
ssj211.1400.5087	2.75	1.657168128172179	6	20	2	1	2.0
ssj220.1452.5268	2.0	0.3465735902799726	4	7	1	1	1.0
ssj85.564.2148	2.6470588235294117	0.44315752631400435	5	22	4	2	2.0
ssj568.2937.10422	2.0	1.0986122886681098	4	12	2	2	1.0
2020.sl.132846	2.1666666666666665	0.9274088025975961	3	8	1	1	1.0
ssj226.1500.5449	1.8888888888888888	1.1557707025080584	4	11	1	1	1.0
ssj129.815.3070	1.9166666666666667	0.5918657587528506	6	15	1	1	1.0
ssj142.923.3527	2.533333333333333	1.397444216454586	5	17	1	1	1.0
1557.sl.132382	2.5555555555555554	1.2000634209150973	4	21	1	1	1.0
354.sl.131170	1.5	1.1835618070658083	4	10	1	1	1.0
1675.sl.132501	1.8181818181818181	1.7524031821405877	10	26	3	1	3.0
ssj562.2923.10347	3.0	1.0397207708399179	3	10	1	1	1.0
ssj579.2972.10547	2.1666666666666665	0.46926343666051834	3	8	1	1	1.0
982.sl.131801	1.5	1.4389746189488037	4	10	1	1	1.0
1623.sl.132448	2.1	1.5079674904357552	3	12	1	1	1.0
ssj565.2934.10407	1.75	0.13353139262452263	4	5	1	1	1.0
ssj451.2471.8653	1.3333333333333333	1.412916618379297	3	8	1	1	1.0
ssj451.2488.8744	2.6666666666666665	0.37319584753937896	5	18	3	2	1.5
ssj131.836.3200	2.3333333333333335	0.5978880185608786	3	11	2	2	1.0
ssj606.3114.11046	2.2	2.1405092168774593	7	28	2	1	2.0
ssj45.275.1103	3.3636363636363638	1.0256457673932493	6	25	2	1	2.0
ssj90.590.2218	2.375	0.17472333335331355	3	10	2	2	1.0
ssj170.1163.4254	1.0	0.34657359027997275	2	3	1	1	1.0
ssj437.2404.8438	2.1818181818181817	0.9680952231836651	5	17	3	1	3.0
873.sl.131692	2.0	1.5222612188617115	5	14	1	1	1.0
ssj562.2920.10338	2.2666666666666666	1.9220091381570443	9	35	3	1	3.0
ssj299.1814.6425	1.8571428571428572	1.0470630466813786	4	10	2	2	1.0
ssj445.2430.8525	2.35	1.1927569529549826	7	25	2	1	2.0
1525.sl.132350	2.176470588235294	1.8813554283341	6	19	1	1	1.0
ssj366.2097.7436	1.1666666666666667	1.4348762353467144	4	8	1	1	1.0
1451.sl.132273	2.3529411764705883	1.8033938868643882	6	21	2	1	2.0
ssj121.775.2929	2.1666666666666665	1.2739823928775686	4	16	2	2	1.0
ssj133.863.3305	2.2758620689655173	1.6660079591703356	7	35	4	1	4.0
ssj579.2987.10582	3.484848484848485	2.088856129010443	9	78	5	2	2.5
ssj101.650.2487	3.21875	1.715167412466977	7	37	6	4	1.5
ssj425.2363.8306	2.3333333333333335	1.1998744207238468	6	19	4	2	2.0
ssj373.2142.7620	2.2777777777777777	1.8644388950339394	6	23	3	1	3.0
ssj142.962.3669	2.0	1.4451858789480823	4	11	2	1	2.0
ssj367.2100.7465	4.410714285714286	2.3854252328269006	10	63	10	3	3.3333333333333335
116.sl.130932	1.8823529411764706	1.8238048841245156	5	19	1	1	1.0
ssj606.3114.11045	3.8333333333333335	0.5918657587528506	5	17	1	1	1.0
ssj38.234.939	2.0	1.629048269010741	4	16	3	2	1.5
995.sl.131814	2.24	1.6988417811811793	7	30	3	1	3.0
ssj141.895.3425	2.111111111111111	1.3243529613655454	4	12	2	1	2.0
ssj3.10.40	1.9285714285714286	1.4674680846356092	7	17	1	1	1.0
ssj360.2081.7370	2.142857142857143	0.7601211668148147	9	25	4	3	1.3333333333333333
ssj239.1573.5695	4.1923076923076925	1.7635440327676541	6	30	3	1	3.0
ssj607.3142.11157	2.774193548387097	0.6966335104742115	8	39	5	4	1.25
ssj76.499.1870	2.1818181818181817	0.765362669129583	4	14	1	1	1.0
ssj610.3160.11233	2.8823529411764706	1.5092922644707205	8	43	7	3	2.3333333333333335
ssj476.2573.9170	2.0	1.545521226679158	3	13	1	1	1.0
ssj142.925.3533	3.8378378378378377	2.1084682443672405	7	45	7	6	1.1666666666666667
ssj370.2118.7537	3.892857142857143	1.1116778392507125	5	32	4	3	1.3333333333333333
183.sl.130999	1.5833333333333333	1.5876399517326103	5	14	1	1	1.0
ssj85.562.2144	1.9166666666666667	1.3965847149699009	4	15	2	1	2.0
ssj451.2488.8737	2.142857142857143	0.9039622030407053	3	10	2	1	2.0
ssj233.1540.5580	2.6666666666666665	1.5440987506130424	5	15	3	1	3.0
ssj100.643.2470	4.59375	1.8560897004230181	5	38	3	1	3.0
ssj103.668.2543	1.0	0.6931471805599453	2	3	1	1	1.0
1036.sl.131855	2.2222222222222223	0.300104592450338	4	11	2	2	1.0
ssj239.1573.5697	2.272727272727273	1.1826860405464052	4	14	2	2	1.0
ssj360.2076.7355	2.55	2.3535322468347157	8	46	7	5	1.4
ssj59.361.1458	2.75	1.573641085840596	6	22	4	1	4.0
ssj124.789.2990	2.1666666666666665	1.3651431712745459	4	15	2	2	1.0
494.sl.131311	1.75	0.9382503488415728	3	6	1	1	1.0
ssj562.2923.10355	3.6363636363636362	1.006575743751729	7	37	3	2	1.5
ssj417.2323.8186	2.2222222222222223	1.7452904713984205	9	30	2	1	2.0
ssj343.2007.7128	2.923076923076923	1.7988647916398923	7	43	2	2	1.0
ssj226.1479.5393	1.3333333333333333	1.3013448427221919	3	8	1	1	1.0
ssj192.1265.4577	2.5625	1.7648396814629932	5	18	1	1	1.0
ssj20.95.408	2.0	1.3862943611198906	5	18	1	1	1.0
ssj256.1650.5932	3.404255319148936	1.504766543548311	11	56	9	3	3.0
ssj225.1468.5339	1.8	0.9100794718748765	4	7	1	1	1.0
ssj528.2775.9876	2.933333333333333	0.2778856677350541	4	20	3	2	1.5
ssj511.2709.9650	2.2142857142857144	1.217745970497687	5	18	1	1	1.0
ssj376.2164.7681	2.4285714285714284	1.5308377584748363	5	16	1	1	1.0
ssj325.1948.6927	1.3333333333333333	1.3013448427221919	5	10	1	1	1.0
ssj142.956.3652	5.9787234042553195	1.1098218077589987	7	60	8	3	2.6666666666666665
ssj3.9.34	2.0588235294117645	1.0410455448748832	9	22	5	2	2.5
ssj129.817.3072	2.2	0.9121413304668073	7	13	2	2	1.0
ssj174.1188.4332	3.736842105263158	0.8471257722682907	5	24	2	2	1.0
ssj53.331.1356	2.8181818181818183	0.16285570471240954	5	14	2	2	1.0
1475.sl.132300	1.9	0.5094386603246281	6	13	2	1	2.0
ssj77.506.1903	2.4	1.0805427653601731	3	12	1	1	1.0
ssj98.628.2422	1.9	1.2025858408845735	6	13	3	1	3.0
925.sl.131744	1.9230769230769231	1.6682689821640222	5	16	1	1	1.0
ssj226.1482.5399	2.24	1.6988417811811793	6	28	3	2	1.5
ssj170.1161.4244	2.75	1.2038074877431768	8	32	5	2	2.5
ssj370.2132.7587	2.4	0.9689709897030683	7	26	5	1	5.0
1352.sl.132173	2.5	1.0963851134934195	4	10	1	1	1.0
ssj161.1091.4059	1.5	0.8369882167858357	3	6	1	1	1.0
ssj142.939.3592	1.0	0.5493061443340547	2	5	1	1	1.0
ssj178.1210.4412	2.4	0.275823809143123	5	13	2	1	2.0
ssj77.506.1909	2.0	1.930364855520298	7	22	2	1	2.0
ssj546.2863.10174	1.9444444444444444	1.6760893099688607	8	20	1	1	1.0
ssj3.9.35	2.0	1.0986122886681098	5	16	3	1	3.0
ssj610.3162.11245	3.0714285714285716	1.093265613343353	4	18	2	2	1.0
1533.sl.132358	1.7777777777777777	1.0725542880986028	5	12	1	1	1.0
ssj606.3120.11083	3.3	0.9970908488645064	4	12	2	1	2.0
1902.sl.132728	3.4545454545454546	0.6524039300311153	4	14	2	1	2.0
ssj131.825.3116	2.1666666666666665	0.1226898463805457	4	9	2	1	2.0
ssj102.658.2516	1.5	1.2951335827229133	3	8	1	1	1.0
ssj20.93.401	1.8888888888888888	1.1557707025080584	4	12	3	2	1.5
ssj578.2963.10511	2.7037037037037037	1.54917559247213	6	30	1	1	1.0
ssj264.1676.6008	2.4615384615384617	1.0748353139525237	4	16	2	2	1.0
ssj133.850.3264	3.292682926829268	1.2143894659520873	8	46	4	2	2.0
ssj306.1851.6555	1.8	0.9100794718748765	6	13	2	1	2.0
ssj65.410.1584	2.71875	1.2820018798790607	8	37	4	2	2.0
ssj95.623.2381	2.6842105263157894	1.727286160919335	5	24	4	1	4.0
ssj47.316.1278	3.6875	0.42791922973392515	5	20	2	1	2.0
ssj116.728.2742	1.8	0.7662384356489861	3	7	1	1	1.0
ssj58.357.1433	n/a	n/a	2	2	1	1	1.0
ssj345.2013.7150	2.8666666666666667	1.105594142176803	4	18	2	2	1.0
ssj81.532.2023	4.35	1.4442969637045109	5	25	2	1	2.0
ssj46.305.1231	2.8421052631578947	1.5789669686824093	5	22	3	1	3.0
346.sl.131162	2.111111111111111	0.9007040311719434	3	11	1	1	1.0
566.sl.131383	2.0	1.2824746787307684	5	16	2	1	2.0
ssj314.1883.6704	4.454545454545454	1.09131697220682	5	17	1	1	1.0
ssj606.3121.11087	3.861111111111111	1.6832577994474736	6	44	5	2	2.5
634.sl.131451	3.176470588235294	0.6074095598000224	7	24	2	1	2.0
ssj40.244.975	2.409090909090909	1.3594189470452973	5	25	2	2	1.0
ssj220.1450.5251	2.9	1.2378743560016174	5	23	2	2	1.0
ssj303.1842.6512	1.8888888888888888	1.3585032565621407	4	11	1	1	1.0
ssj27.154.635	1.8	0.7662384356489861	3	7	1	1	1.0
ssj306.1852.6563	2.0	1.1756876285817388	5	17	3	3	1.0
ssj307.1854.6568	2.4	1.451511437724862	5	17	2	1	2.0
ssj20.91.371	2.5	1.2220423276338725	6	12	3	1	3.0
ssj30.185.746	3.2666666666666666	1.668121140319684	9	36	6	2	3.0
ssj513.2714.9669	2.066666666666667	1.432807053385219	7	20	4	2	2.0
ssj131.826.3138	2.0	0.6931471805599453	3	6	2	1	2.0
969.sl.131788	2.6363636363636362	1.472000404105082	4	13	1	1	1.0
ssj141.911.3487	2.5	1.5686159179138452	4	22	2	2	1.0
ssj70.441.1690	6.107142857142857	0.1433567912398539	10	34	3	2	1.5
ssj294.1796.6361	3.473684210526316	1.6992232163064553	6	24	2	1	2.0
ssj172.1179.4301	8.0	0.4258761053682919	8	63	2	2	1.0
701.sl.131519	2.2	1.6052885110267527	6	19	2	1	2.0
ssj172.1176.4294	3.2	0.9610968112189986	8	41	6	1	6.0
ssj21.97.413	1.5	0.05889151782819164	2	4	2	1	2.0
ssj474.2566.9143	2.5833333333333335	1.5758474489276226	4	14	1	1	1.0
ssj46.310.1265	1.5	0.05889151782819164	3	4	1	1	1.0
ssj493.2631.9388	3.5172413793103448	0.9752770760294949	9	35	3	1	3.0
ssj86.578.2190	2.8333333333333335	0.14557414021413373	3	9	1	1	1.0
ssj598.3080.10908	3.574468085106383	2.5655781214063764	10	55	7	2	3.5
1416.sl.132238	4.0	0.7920600522249054	7	44	2	1	2.0
ssj470.2550.9075	3.533333333333333	1.8246513395010566	5	35	4	3	1.3333333333333333
ssj578.2964.10513	2.466666666666667	0.45115738900909064	5	19	3	2	1.5
182.sl.130998	2.0	1.3195286648076292	3	10	1	1	1.0
ssj237.1563.5654	2.875	1.1349606430876271	5	19	2	1	2.0
ssj203.1361.4936	1.8	0.9100794718748765	3	7	1	1	1.0
ssj3.8.30	4.065217391304348	1.4077332124930835	10	54	6	3	2.0
ssj579.2973.10555	2.736842105263158	1.6643623865674186	5	24	4	1	4.0
ssj76.496.1857	2.0	1.5890269151739727	6	19	2	1	2.0
ssj215.1429.5180	1.875	1.3069918460315713	3	10	1	1	1.0
ssj8.39.190	3.142857142857143	0.17439636050462673	4	10	1	1	1.0
1763.sl.132589	2.4285714285714284	1.125372650366672	4	11	3	1	3.0
ssj142.960.3663	4.222222222222222	0.9007040311719434	6	31	4	2	2.0
ssj326.1953.6953	1.7777777777777777	1.5629689146044659	8	21	2	1	2.0
ssj440.2413.8476	2.4	1.1717035437571504	4	13	3	2	1.5
ssj193.1280.4626	2.1333333333333333	0.5963393988535886	7	19	3	1	3.0
1388.sl.132210	2.6315789473684212	1.8586605638726197	7	23	2	1	2.0
ssj579.2972.10552	1.75	1.2848239391215455	4	11	2	1	2.0
ssj127.812.3062	1.3333333333333333	0.2616240718822739	4	5	2	1	2.0
ssj177.1197.4365	2.1666666666666665	1.0185695809945732	3	9	1	1	1.0
ssj384.2193.7780	2.6315789473684212	1.0539416076555694	5	24	2	2	1.0
ssj369.2104.7477	1.6666666666666667	0.038480520568064065	3	5	1	1	1.0
ssj153.1046.3926	4.0285714285714285	2.2287019289129204	5	41	4	2	2.0
ssj493.2638.9417	2.875	1.7754275658186591	7	20	2	1	2.0
1139.sl.131958	2.3125	1.2411123512753928	5	20	3	3	1.0
ssj165.1133.4180	2.24	2.1569871471182567	7	33	1	1	1.0
ssj79.517.1956	4.434782608695652	1.6672954257834263	5	28	3	2	1.5
ssj315.1887.6724	3.1176470588235294	1.0842470587492523	5	20	3	1	3.0
ssj539.2842.10111	3.2222222222222223	1.3148353971377456	4	22	3	2	1.5
ssj504.2672.9550	4.875	1.2473601356181623	6	21	1	1	1.0
ssj71.447.1705	2.25	0.22879055462358922	4	11	2	1	2.0
ssj529.2790.9943	3.0	0.22091637613951956	5	17	3	2	1.5
ssj144.989.3737	2.2	0.7094087764127253	5	15	2	2	1.0
ssj280.1738.6167	4.125	0.7212670397213833	4	10	1	1	1.0
1452.sl.132274	2.142857142857143	0.21081502248076	4	10	2	1	2.0
ssj226.1506.5481	4.2727272727272725	0.2960014518215521	4	16	1	1	1.0
ssj80.520.1968	2.25	1.7266566914005848	6	20	3	1	3.0
ssj328.1968.7002	2.3333333333333335	1.479682314691558	8	25	3	2	1.5
577.sl.131394	3.1333333333333333	0.9050748805032018	4	20	3	1	3.0
ssj82.535.2032	2.5172413793103448	2.2583504406083152	9	34	3	2	1.5
ssj428.2377.8357	3.0833333333333335	1.7643604950399405	6	42	5	4	1.25
ssj210.1398.5070	2.9523809523809526	1.884835150488125	7	23	1	1	1.0
ssj616.3184.11328	4.619047619047619	0.3386462683617245	6	27	2	1	2.0
1453.sl.132275	1.8888888888888888	1.0119296662821677	4	11	1	1	1.0
ssj594.3053.10816	1.8571428571428572	1.0470630466813786	3	9	1	1	1.0
ssj3.4.14	2.5714285714285716	0.3750670559667778	4	10	2	2	1.0
ssj214.1417.5154	3.5789473684210527	1.5511758641246591	4	21	1	1	1.0
ssj301.1831.6478	2.0454545454545454	0.829901190267154	8	25	3	2	1.5
ssj292.1778.6306	1.625	1.3589319112752674	4	10	1	1	1.0
ssj598.3079.10904	2.8666666666666667	1.3405959567996706	4	18	2	1	2.0
ssj306.1852.6558	2.2142857142857144	1.0739049342717963	5	18	4	3	1.3333333333333333
ssj179.1212.4424	1.0	0.0	2	2	1	1	1.0
ssj279.1728.6121	6.886792452830188	0.05554051674569125	7	65	1	1	1.0
ssj214.1422.5164	2.5789473684210527	1.564558941478952	5	25	4	4	1.0
ssj533.2803.9987	2.0	1.4787555303668967	5	13	1	1	1.0
1278.sl.132097	2.230769230769231	1.519848977045749	4	15	2	1	2.0
ssj488.2612.9298	2.2222222222222223	0.8494107367843928	7	11	2	1	2.0
ssj489.2620.9333	2.0	0.1438410362258906	2	5	1	1	1.0
1018.sl.131837	2.1666666666666665	0.46926343666051834	4	8	3	2	1.5
1471.sl.132296	1.9230769230769231	1.727160499992214	6	15	2	1	2.0
ssj192.1257.4558	2.466666666666667	1.3470371236231182	4	17	2	2	1.0
ssj488.2613.9301	2.5384615384615383	1.593369799619825	5	17	2	1	2.0
ssj277.1722.6114	2.0	0.5493061443340547	2	5	1	1	1.0
ssj193.1290.4665	n/a	n/a	2	2	1	1	1.0
1530.sl.132355	1.75	0.8266785731844679	2	6	1	1	1.0
ssj273.1706.6070	2.5	0.6727361832998177	2	8	1	1	1.0
ssj609.3150.11202	3.227272727272727	1.89614502185787	9	26	2	1	2.0
ssj71.443.1695	3.772727272727273	0.21772307224087584	5	30	1	1	1.0
ssj352.2049.7243	2.7333333333333334	1.49979578144603	4	18	2	2	1.0
ssj152.1038.3893	3.4166666666666665	1.3678130085287978	5	16	2	1	2.0
550.sl.131367	1.8888888888888888	0.46262352194811296	5	11	1	1	1.0
ssj369.2111.7500	3.1666666666666665	0.7161552992032988	3	8	1	1	1.0
ssj406.2266.7993	2.28	1.4784096500276964	8	28	2	1	2.0
ssj446.2437.8561	1.5833333333333333	1.6788007301295875	4	14	1	1	1.0
ssj93.617.2337	2.5714285714285716	0.028493465686805247	3	9	1	1	1.0
ssj142.928.3546	1.7692307692307692	0.7119298202631553	7	15	1	1	1.0
ssj164.1130.4159	2.769230769230769	1.852932012910168	7	33	4	2	2.0
ssj396.2235.7895	2.4285714285714284	1.6311731062059118	4	18	1	1	1.0
1725.sl.132551	2.95	1.6585142913192672	5	24	2	1	2.0
ssj459.2521.8951	2.6363636363636362	1.472000404105082	5	15	1	1	1.0
ssj35.203.813	2.814814814814815	1.8119695951193477	4	32	4	3	1.3333333333333333
ssj133.871.3343	3.1333333333333333	1.5659528004943617	5	19	2	1	2.0
ssj284.1745.6203	1.8	0.9100794718748765	3	7	1	1	1.0
564.sl.131381	1.7	1.1699704397689072	5	12	2	1	2.0
ssj98.628.2415	n/a	n/a	2	2	1	1	1.0
ssj163.1119.4131	2.1875	1.4082539780873085	5	18	1	1	1.0
ssj604.3099.10987	2.5625	0.7918846069353367	5	19	2	2	1.0
ssj549.2876.10205	2.0	1.3784201826358211	5	11	1	1	1.0
ssj606.3114.11049	2.3	1.672408524113024	9	36	6	2	3.0
ssj288.1767.6283	2.7142857142857144	0.32099983469650206	5	20	3	2	1.5
ssj13.60.252	1.9090909090909092	1.357039427691183	5	13	1	1	1.0
ssj40.240.962	4.444444444444445	0.39304258810960735	4	15	2	1	2.0
ssj506.2695.9599	1.5	1.0397207708399179	4	8	1	1	1.0
ssj84.555.2112	2.2941176470588234	1.2794055505146231	6	21	2	1	2.0
479.sl.131296	2.111111111111111	1.2472776214519161	4	12	1	1	1.0
1741.sl.132567	2.3333333333333335	1.291035199120824	5	23	2	1	2.0
ssj27.139.554	2.5	0.22314355131420976	3	6	1	1	1.0
ssj238.1565.5674	2.0714285714285716	1.4871698990504414	5	17	2	1	2.0
1548.sl.132373	1.75	0.48010498290449527	3	6	1	1	1.0
ssj247.1598.5805	1.5	0.49041462650586304	3	5	1	1	1.0
534.sl.131351	2.0	1.0986122886681098	5	14	1	1	1.0
ssj178.1203.4393	3.06	2.157125251557413	8	58	5	4	1.25
ssj434.2395.8400	2.0	1.4311004404647343	4	12	1	1	1.0
ssj513.2720.9714	2.8333333333333335	1.0968791846798664	4	15	3	1	3.0
649.sl.131467	1.4285714285714286	1.165586274922979	5	9	1	1	1.0
ssj54.346.1400	2.5	1.365883363859763	5	22	3	2	1.5
ssj164.1126.4152	3.7241379310344827	0.9181186621895462	7	36	5	1	5.0
ssj363.2084.7386	3.5	0.010309643601367893	4	14	2	2	1.0
ssj507.2697.9603	2.8125	1.1569395498064023	4	19	3	3	1.0
ssj369.2106.7481	2.7777777777777777	0.7701082216960736	4	14	3	2	1.5
1607.sl.132432	2.7	1.130995848014396	4	12	1	1	1.0
ssj369.2104.7476	1.5	0.8369882167858357	3	6	1	1	1.0
ssj320.1906.6809	2.388888888888889	0.5743575211506846	8	21	2	1	2.0
ssj4.15.48	2.4	1.7210096880912054	4	17	1	1	1.0
401.sl.131217	2.625	1.1732521634644406	3	10	1	1	1.0
1114.sl.131933	2.9411764705882355	1.3775177814960962	5	20	2	2	1.0
ssj133.853.3274	1.6666666666666667	0.038480520568064065	3	6	1	1	1.0
ssj178.1210.4413	3.473684210526316	0.77630987105729	7	24	3	2	1.5
ssj47.319.1306	3.392156862745098	1.7174019291163665	9	59	5	2	2.5
ssj351.2048.7234	2.230769230769231	1.7225815310998314	4	16	2	1	2.0
1515.sl.132340	1.6	0.3347153269713146	4	7	1	1	1.0
1093.sl.131912	1.75	0.8266785731844679	4	10	1	1	1.0
ssj369.2111.7502	2.4615384615384617	1.4214089042324964	5	16	3	1	3.0
ssj412.2284.8052	1.8571428571428572	1.1586348223384833	3	9	1	1	1.0
ssj315.1885.6711	2.8	0.8737118277040018	4	20	2	2	1.0
539.sl.131356	3.1052631578947367	1.0322682054038868	4	22	1	1	1.0
ssj394.2232.7889	2.4210526315789473	1.4838968068745932	6	24	3	2	1.5
ssj352.2050.7251	2.3076923076923075	1.8325210156500404	7	29	3	1	3.0
ssj239.1576.5704	3.25	0.13893422550172813	4	15	1	1	1.0
1606.sl.132431	2.2777777777777777	1.7732781166369622	5	22	2	2	1.0
1255.sl.132074	2.142857142857143	1.0155339786978101	4	10	1	1	1.0
ssj254.1637.5892	1.5	0.49041462650586304	2	4	1	1	1.0
ssj133.875.3351	2.5833333333333335	0.6399463604768267	5	15	2	1	2.0
ssj451.2474.8673	1.5714285714285714	1.214117131344545	4	10	1	1	1.0
ssj54.345.1399	1.5	1.0397207708399179	4	8	1	1	1.0
1444.sl.132266	1.8	0.9100794718748765	3	7	1	1	1.0
ssj13.52.238	3.5555555555555554	1.0725542880986028	7	32	4	2	2.0
1251.sl.132070	2.2857142857142856	0.14627650134318887	4	10	2	1	2.0
ssj20.89.364	2.1	0.9586613461017003	4	13	1	1	1.0
1048.sl.131867	2.1538461538461537	1.2083667065770465	5	16	2	2	1.0
ssj44.265.1060	2.90625	1.4707233172633842	8	39	2	1	2.0
ssj443.2420.8500	2.64	1.5345387298899031	6	29	3	2	1.5
ssj63.387.1533	4.5	0.2591028655318067	6	42	4	3	1.3333333333333333
ssj449.2459.8598	2.1666666666666665	0.9274088025975961	3	8	1	1	1.0
ssj554.2894.10255	2.869565217391304	1.4094663164813266	5	28	2	2	1.0
ssj61.371.1491	1.5714285714285714	1.214117131344545	4	9	1	1	1.0
ssj610.3157.11219	3.1904761904761907	1.0552382177541135	5	28	6	3	2.0
ssj238.1566.5678	3.1875	1.6133518117552368	6	18	1	1	1.0
ssj160.1078.4027	3.5	0.5596157879354227	4	10	1	1	1.0
ssj161.1106.4090	3.857142857142857	0.5189080921926684	4	29	5	5	1.0
1967.sl.132793	2.1666666666666665	0.9274088025975961	3	8	1	1	1.0
ssj544.2859.10155	2.875	1.8281078236475723	11	46	6	4	1.5
ssj216.1434.5193	3.0	2.063567192522546	6	36	5	1	5.0
ssj349.2036.7212	2.0	0.20273255405408205	3	8	2	2	1.0
ssj116.740.2791	2.6923076923076925	0.9852231552628367	4	17	1	1	1.0
288.sl.131104	1.8	0.9100794718748765	3	7	1	1	1.0
ssj540.2848.10123	2.7777777777777777	0.7701082216960736	4	12	2	1	2.0
ssj118.747.2809	1.5	0.49041462650586304	2	4	1	1	1.0
ssj593.3038.10763	1.8	0.9100794718748765	3	7	1	1	1.0
ssj493.2634.9396	2.870967741935484	2.0163695375466846	8	37	4	1	4.0
ssj118.765.2887	2.6666666666666665	1.0663430280993242	4	18	3	3	1.0
ssj303.1847.6534	3.1	0.36646402528589495	3	14	3	2	1.5
ssj204.1377.4987	2.857142857142857	1.3683188289770614	5	16	1	1	1.0
ssj476.2576.9178	2.0833333333333335	1.5482049206537176	6	16	1	1	1.0
1497.sl.132322	1.875	0.9604182557515986	4	10	1	1	1.0
1512.sl.132337	2.3	1.1231023797789692	4	13	2	1	2.0
ssj301.1831.6477	1.4	1.1613939001557827	3	7	1	1	1.0
ssj451.2481.8707	2.0	0.5493061443340547	2	5	1	1	1.0
ssj41.246.980	2.8333333333333335	0.7503055943998939	5	14	1	1	1.0
ssj46.294.1187	2.1	0.9586613461017003	5	14	3	3	1.0
ssj404.2257.7969	2.4285714285714284	0.08565187952675406	4	11	1	1	1.0
ssj361.2082.7378	2.2	1.3702866964038851	4	18	1	1	1.0
ssj44.261.1038	1.9166666666666667	1.3965847149699009	4	13	2	2	1.0
259.sl.131075	2.176470588235294	1.6786228742800178	6	20	1	1	1.0
ssj40.243.971	2.8636363636363638	1.533149724485859	5	25	2	2	1.0
ssj6.32.113	2.0	0.1438410362258906	3	4	1	1	1.0
ssj46.294.1191	2.2857142857142856	1.388729826237189	7	24	3	3	1.0
ssj121.777.2940	3.310344827586207	1.5852078421799844	4	34	2	2	1.0
ssj300.1820.6443	3.076923076923077	1.9903254051431918	8	45	4	2	2.0
ssj133.869.3337	3.25	0.4103719188323266	7	29	5	3	1.6666666666666667
1641.sl.132466	2.25	0.22879055462358922	3	10	1	1	1.0
ssj615.3181.11305	2.8181818181818183	1.058735439326437	4	13	1	1	1.0
ssj607.3146.11190	4.625	1.3526841269324976	8	21	2	1	2.0
ssj142.933.3571	2.95	1.3119407010392945	5	26	6	1	6.0
ssj374.2147.7628	1.736842105263158	1.7248698635002304	7	22	2	1	2.0
ssj115.716.2690	3.526315789473684	0.21196584935869475	7	25	3	2	1.5
ssj172.1181.4315	2.1666666666666665	1.3651431712745459	4	15	1	1	1.0
ssj134.880.3373	2.6666666666666665	1.9095425048844386	7	33	5	3	1.6666666666666667
ssj557.2903.10285	3.388888888888889	1.6698696516190181	5	24	3	1	3.0
ssj446.2432.8532	3.5	0.10147042199834515	5	19	1	1	1.0
